receiving_rate,received_packets_num,received_bytes,queuing_delay,delay,mini_seen_delay,delay_ratio,delay_avg_mini_diff,pkt_received_interval,pkt_received_jitter,pkt_loss_ratio,pkt_loss_num
2139360.0,140,160452,9.145021438598633,20.145177841186523,11.00015640258789,1.0602828424790753,1.1453628540039062,4.342857428959438,7.372688955469094,0.0,0
5934066.666666667,370,445055,9.482195798088522,20.482352200676413,11.00015640258789,1.0780290342034342,1.4825372134937946,1.6567571743114575,1.086253003306151,0.0,0
6007053.333333334,378,450529,9.565682174860562,20.56560015886935,10.999917984008789,1.8696139542828176,9.565682174860562,1.6190475887722438,1.1297131835129208,0.0,0
5471373.333333334,347,410353,9.557041940809803,20.556959924818592,10.999917984008789,1.0819557947636034,1.5571449376359756,1.7406335825191794,2.5185141860754032,0.0,0
6512573.333333334,412,488443,9.743462794672247,20.743380778681036,10.999917984008789,1.0917675141928822,1.743565791498418,1.4854368654269616,0.8641536918147461,0.0,0
5111000.0,325,383325,9.69187609136921,20.691794075378,10.999917984008789,1.0890523981068658,1.6919790881953813,1.8615385202261119,1.886249101914695,0.0,0
4379160.0,276,328437,9.605559520423412,20.6054775044322,10.999917984008789,1.0845093764509166,1.6056625172495842,2.2137683370838994,2.906039206353483,0.0,0
5358760.0,341,401907,9.587393866644963,20.58731185065375,10.999917984008789,1.0835532800999415,1.5874968634711357,1.777125943091608,1.8415610390915533,0.0,0
6926386.666666667,436,519479,9.980231893269654,20.980149877278443,10.999917984008789,1.1042291670435618,1.980334890095827,1.39678891645659,0.9399846945811066,0.0,0
4178373.3333333335,267,313378,9.894155849844726,20.894073833853515,10.999917984008789,1.0996988048540879,1.8942588466708958,2.247191547008043,3.8338063556109607,0.0,0
5540946.666666667,351,415571,10.206142338839445,21.206060322848234,10.999917984008789,1.1161193062750328,2.2062453356656158,1.7549855756623793,3.0251001150508547,0.0,0
3888413.3333333335,248,291631,10.292870504362089,21.292788488370878,10.999917984008789,1.1206839910143922,2.2929735011882615,2.4516130647351666,4.752770547416216,0.0,0
5648986.666666667,356,423674,11.894017277341899,22.893935261350688,10.999917984008789,1.2049556943999227,3.894120274168071,1.7106740662221158,3.487287052825162,0.0,0
4844826.666666667,307,363362,10.67555625483675,21.67547423884554,10.999917984008789,1.1408255424312255,2.67565925166292,1.9837132494302059,3.8428731272071928,0.0,0
4823586.666666667,307,361769,10.860385263667386,21.860303247676175,10.999917984008789,1.150553479727211,2.8604882604935584,1.9478828976907636,3.0191018314728475,0.0,0
5031453.333333334,319,377359,10.693683367385606,21.693601351394395,10.999917984008789,1.1417796102766802,2.6937863642117787,1.931034285446693,2.7872548380033346,0.0,0
4850453.333333334,307,363784,10.586405829559983,21.58632381356877,10.999917984008789,1.1361333690949638,2.5865088263861553,1.986971118939428,2.8889816027715756,0.0,0
4659080.0,298,349431,10.82729416735032,21.82721215135911,10.999917984008789,1.1488118261195632,2.8273971641764906,2.0302014062868667,3.4469236406957116,0.0,0
2933666.666666667,191,220025,10.223545841664574,21.223463825673363,10.999917984008789,1.1170352890273318,2.2236488384907473,3.1675393668768916,6.212303329464908,0.0,0
3114840.0,201,233613,10.427894439289275,21.427812423298064,10.999917984008789,1.6482918123150196,8.427800979206268,2.970148674884246,5.537969932857869,0.0,0
3339466.666666667,212,250460,10.409175747572775,21.409093731581564,10.999917984008789,1.126805379211548,2.409278744398946,2.9339621651847407,5.446448881810319,0.0,0
6188040.0,392,464103,14.387437275477819,25.387355259486608,10.999917984008789,1.336189603773145,6.387540272303989,1.5586736250896842,1.9991406444560909,0.0,0
